Lead ID,Contact ID,Brand,INN,Person Name,Person Role,Contact Value,Contact Channel,Contact Type,Contact Source,Source URL,Is LPR,Reliability,Date Checked,Notes,Run ID,Campaign ID
N5K-0209,N5K-C-0186H,19LAB,7842027648,Глушкова Валентина Юрьевна,Собственник и генеральный директор,https://spb.hh.ru/vacancy/129848276,hh,коммерческий маршрут,HeadHunter,https://spb.hh.ru/vacancy/129848276,true,HIGH,2026-08-11,Вакансия руководителя e-com с задачей построения отдела продаж с нуля,N5K-20260811-188,new_5000
N5K-0209,N5K-C-0186P,19LAB,7842027648,Глушкова Валентина Юрьевна,Собственник и генеральный директор,+7 (800) 101-59-69,phone,корпоративный телефон,Официальный сайт,https://19lab.ru/oferta,true,HIGH,2026-08-11,Публичный корпоративный телефон,N5K-20260811-188,new_5000
N5K-0209,N5K-C-0209P,19LAB / 19LAB ON SKIN,7842027648,Глушкова Валентина Юрьевна,Основатель собственник и генеральный директор,8 (800) 101-59-69,phone,корпоративный маршрут,Официальный сайт,https://19lab.ru/details,true,HIGH,2026-08-12,Официальный телефон бренда,N5K-20260812-209,new_5000
N5K-0209,N5K-C-0167P,19LAB,7842027648,Глушкова Валентина Юрьевна,Собственник / генеральный директор,8 (800) 101-59-69,phone,корпоративный маршрут,официальный сайт,https://19lab.ru/,true,HIGH,2026-08-10,Официальный телефон бренда 19LAB; маршрут к компании и собственнику,N5K-20260810-174,new_5000
N5K-0209,N5K-C-0186T,19LAB,7842027648,Глушкова Валентина Юрьевна,Собственник и генеральный директор,https://t.me/cosmetics19lab,telegram,официальный Telegram,HeadHunter employer profile,https://spb.hh.ru/employer/5135523,true,HIGH,2026-08-11,Официальная соцсеть бренда,N5K-20260811-188,new_5000
N5K-0209,N5K-C-0186V,19LAB,7842027648,Глушкова Валентина Юрьевна,Собственник и генеральный директор,https://vk.ru/19labcosmetics,vk,официальный VK,HeadHunter employer profile,https://spb.hh.ru/employer/5135523,true,HIGH,2026-08-11,Официальная соцсеть бренда,N5K-20260811-188,new_5000
N5K-0209,N5K-C-0209W,19LAB / 19LAB ON SKIN,7842027648,Глушкова Валентина Юрьевна,Основатель собственник и генеральный директор,https://19lab.ru/,website,корпоративный маршрут,Официальный сайт,https://19lab.ru/,true,HIGH,2026-08-12,Официальный сайт бренда и форма взаимодействия,N5K-20260812-209,new_5000
N5K-0210,N5K-C-0268,,,,,+7 (831) 221-31-41,,Phone,https://vseadresa.org/ru52/nnovgorod/stroitelstvo-remont-zheleznodorozhnykh-putey,,,,,,N5K-20260809-145,new_5000
N5K-0210,N5K-C-0269,,,,,+7 (831) 248-51-96,,Phone,https://www.orgpage.ru/nizhegorodskaya-obl/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82_%D0%B6%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D1%8B%D1%85_%D0%BF%D1%83%D1%82%D0%B5%D0%B9/,,,,,,N5K-20260809-145,new_5000
N5K-0210,N5K-C-0270,,,,,https://nn.hh.ru/vacancy/129578365,,Vacancy,https://nn.hh.ru/vacancy/129578365,,,,,,N5K-20260809-145,new_5000
N5K-0210,N5K-C-0039-02,Горем-НН / Головной ремонтно-восстановительный поезд-НН,5257056710,Фазулжанов Равиль Гумярович,Собственник 100% и директор,https://gorem-nn.ru/,contact_form,корпоративный маршрут,официальный сайт,https://gorem-nn.ru/,true,MEDIUM,2026-08-06,Официальный домен компании указан в отраслевом каталоге 2ГИС,N5K-20260806-065,new_5000
N5K-0210,N5K-C-0047-01,ГОРЕМ-НН,5257056710,Фазулжанов Равиль Гумярович,Собственник 100% / директор / ЛПР,https://gorem-nn.ru/,form,официальный сайт,официальный сайт,https://gorem-nn.ru/,true,MEDIUM,2026-08-06,Практический маршрут обращения через официальный сайт,N5K-20260806-078,new_5000
N5K-0210,N5K-C-0210H,ГОРЕМ-НН / Головной ремонтно-восстановительный поезд-НН,5257056710,Фазулжанов Равиль Гумярович,Собственник 100% и директор,https://nn.hh.ru/employer/12461172,hh,коммерческий маршрут,HeadHunter,https://nn.hh.ru/employer/12461172,true,HIGH,2026-08-12,Страница работодателя и маршрут через вакансию,N5K-20260812-210,new_5000
N5K-0210,N5K-C-0039-01,Горем-НН / Головной ремонтно-восстановительный поезд-НН,5257056710,Фазулжанов Равиль Гумярович,Собственник 100% и директор,https://nn.hh.ru/vacancy/129578365,hh,маршрут работодателя,HeadHunter,https://nn.hh.ru/vacancy/129578365,true,MEDIUM,2026-08-06,Вакансия предлагает написать работодателю в чат; маршрут ведёт к компании запускающей новое направление,N5K-20260806-065,new_5000
N5K-0210,N5K-C-0210W,ГОРЕМ-НН / Головной ремонтно-восстановительный поезд-НН,5257056710,Фазулжанов Равиль Гумярович,Собственник 100% и директор,https://gorem-nn.ru/,website,корпоративный маршрут,2ГИС / корпоративный домен,https://2gis.ru/n_novgorod/firm/70000001111454879,true,MEDIUM,2026-08-12,Домен компании указан в карточке 2ГИС; телефон публично показан частично,N5K-20260812-210,new_5000
N5K-0211,N5K-C-0271,,,,,8 (800) 301-36-60,,Phone,https://lesresurs1.com/контакты/,,,,,,N5K-20260810-162,new_5000
N5K-0211,N5K-C-0272,,,,,https://hh.ru/vacancy/130260470,,Vacancy,https://hh.ru/vacancy/130260470,,,,,,N5K-20260810-162,new_5000
N5K-0211,N5K-C-0273,,,,,https://lesresurs1.com/,,Website,https://lesresurs1.com/,,,,,,N5K-20260810-162,new_5000
N5K-0211,N5K-C-0274,,,,,info@lesresurs1.ru,,Email,https://lesresurs1.com/контакты/,,,,,,N5K-20260810-162,new_5000
N5K-0211,N5K-C-0275,ЛПК Лесресурс,7728351582,Пилосян Исраел Арменакович,Собственник 100% и генеральный директор,info@lesresurs1.ru,email,корпоративный маршрут,официальный сайт,https://lesresurs1.com/контакты/,true,HIGH,2026-08-03,Адресовать письмо собственнику и генеральному директору,N5K-20260803-003,new_5000
N5K-0211,N5K-C-0211E,Лесресурс / ЛПК Лесресурс,7728351582,Пилосян Исраел Арменакович,Собственник 100% и генеральный директор,info@lesresurs1.ru,email,корпоративная почта,Официальный сайт,https://lesresurs1.com/about/%D1%80%D0%B5%D0%BA%D0%B2%D0%B8%D0%B7%D0%B8%D1%82%D1%8B-%D0%BB%D0%BF%D0%BA-%D0%BB%D0%B5%D1%81%D1%80%D0%B5%D1%81%D1%83%D1%80%D1%81/,true,HIGH,2026-08-12,Публичная корпоративная почта,N5K-20260812-211,new_5000
N5K-0211,N5K-C-0211H,Лесресурс / ЛПК Лесресурс,7728351582,Пилосян Исраел Арменакович,Собственник 100% и генеральный директор,https://hh.ru/employer/9421899,hh,коммерческий маршрут,HeadHunter,https://hh.ru/employer/9421899,true,HIGH,2026-08-12,Страница работодателя связана с вакансией РОП,N5K-20260812-211,new_5000
N5K-0211,N5K-C-0276,ЛПК Лесресурс,7728351582,Пилосян Исраел Арменакович,Собственник 100% и генеральный директор,https://hh.ru/vacancy/130260470,hh,owner-first маршрут,HeadHunter,https://hh.ru/vacancy/130260470,true,HIGH,2026-08-03,Маршрут через вакансию на создание отдела продаж с нуля,N5K-20260803-003,new_5000
N5K-0211,N5K-C-0174P,Лесресурс,7728351582,Пилосян Исраел Арменакович,собственник и генеральный директор,+7 (495) 005-01-11,phone,корпоративный маршрут,официальный сайт,https://lesresurs1.com/контакты/,true,HIGH,2026-08-10,Официальный телефон отдела продаж,N5K-20260810-179,new_5000
N5K-0211,N5K-C-0211P,Лесресурс / ЛПК Лесресурс,7728351582,Пилосян Исраел Арменакович,Собственник 100% и генеральный директор,+7 (495) 005-09-99,phone,прямой корпоративный телефон,Официальный сайт,https://lesresurs1.com/about/%D1%80%D0%B5%D0%BA%D0%B2%D0%B8%D0%B7%D0%B8%D1%82%D1%8B-%D0%BB%D0%BF%D0%BA-%D0%BB%D0%B5%D1%81%D1%80%D0%B5%D1%81%D1%83%D1%80%D1%81/,true,HIGH,2026-08-12,Телефон отдела продаж на официальной странице реквизитов,N5K-20260812-211,new_5000
N5K-0211,N5K-C-0277,ЛПК Лесресурс,7728351582,Пилосян Исраел Арменакович,Собственник 100% и генеральный директор,8 (495) 005-09-99,phone,корпоративный маршрут,официальный сайт,https://lesresurs1.com/контакты/,true,HIGH,2026-08-03,Просить передать собственнику предложение о коммерческой диагностике,N5K-20260803-003,new_5000
N5K-0211,N5K-C-0278,ЛПК Лесресурс,7728351582,Пилосян Исраел Арменакович,Собственник 100% и генеральный директор,8 (800) 301-36-60,phone,корпоративный маршрут,официальный сайт,https://lesresurs1.com/контакты/,true,HIGH,2026-08-03,Многоканальный телефон компании,N5K-20260803-003,new_5000
N5K-0211,N5K-C-0189W,Лесресурс,7728351582,Пилосян Исраел Арменакович,Генеральный директор и единственный собственник,https://lesresurs1.com/,web,официальный сайт,Официальный сайт,https://lesresurs1.com/,true,HIGH,2026-08-11,Практический web-маршрут к компании,N5K-20260811-191,new_5000
N5K-0211,N5K-C-0174F,Лесресурс,7728351582,,,https://lesresurs1.com/контакты/,webform,корпоративный маршрут,официальный сайт,https://lesresurs1.com/контакты/,false,HIGH,2026-08-10,Официальный сайт и форма/маршрут связи,N5K-20260810-179,new_5000
N5K-0211,N5K-C-0211W,Лесресурс / ЛПК Лесресурс,7728351582,Пилосян Исраел Арменакович,Собственник 100% и генеральный директор,https://lesresurs1.com/,website,контактная форма / сайт,Официальный сайт,https://lesresurs1.com/,true,HIGH,2026-08-12,Сайт содержит телефон email и возможность заявки,N5K-20260812-211,new_5000
